Province,Police Station,Crime,Year,Incidents
NC,Pampierstat,Common assault,2005,98
NC,Pampierstat,Common assault,2006,115
NC,Pampierstat,Common assault,2007,108
NC,Pampierstat,Common assault,2008,77
NC,Pampierstat,Common assault,2009,91
NC,Pampierstat,Common assault,2010,65
NC,Pampierstat,Common assault,2011,69
NC,Pampierstat,Common assault,2012,59
NC,Pampierstat,Common assault,2013,49
NC,Pampierstat,Common assault,2014,63
NC,Pampierstat,Common robbery,2005,70
NC,Pampierstat,Common robbery,2006,53
NC,Pampierstat,Common robbery,2007,47
NC,Pampierstat,Common robbery,2008,47
NC,Pampierstat,Common robbery,2009,51
NC,Pampierstat,Common robbery,2010,46
NC,Pampierstat,Common robbery,2011,25
NC,Pampierstat,Common robbery,2012,28
NC,Pampierstat,Common robbery,2013,16
NC,Pampierstat,Common robbery,2014,29
NC,Pampierstat,Crimen injuria,2005,37
NC,Pampierstat,Crimen injuria,2006,39
NC,Pampierstat,Crimen injuria,2007,16
NC,Pampierstat,Crimen injuria,2008,35
NC,Pampierstat,Crimen injuria,2009,24
NC,Pampierstat,Crimen injuria,2010,10
NC,Pampierstat,Crimen injuria,2011,15
NC,Pampierstat,Crimen injuria,2012,17
NC,Pampierstat,Crimen injuria,2013,25
NC,Pampierstat,Crimen injuria,2014,13
NC,Pampierstat,Culpable homicide,2005,1
NC,Pampierstat,Culpable homicide,2006,5
NC,Pampierstat,Culpable homicide,2007,1
NC,Pampierstat,Culpable homicide,2008,3
NC,Pampierstat,Culpable homicide,2009,2
NC,Pampierstat,Culpable homicide,2010,7
NC,Pampierstat,Culpable homicide,2011,2
NC,Pampierstat,Culpable homicide,2012,4
NC,Pampierstat,Culpable homicide,2013,3
NC,Pampierstat,Culpable homicide,2014,3
NC,Pampierstat,Driving under the influence of alcohol or drugs,2005,5
NC,Pampierstat,Driving under the influence of alcohol or drugs,2006,6
NC,Pampierstat,Driving under the influence of alcohol or drugs,2007,6
NC,Pampierstat,Driving under the influence of alcohol or drugs,2008,2
NC,Pampierstat,Driving under the influence of alcohol or drugs,2009,5
NC,Pampierstat,Driving under the influence of alcohol or drugs,2010,5
NC,Pampierstat,Driving under the influence of alcohol or drugs,2011,3
NC,Pampierstat,Driving under the influence of alcohol or drugs,2012,3
NC,Pampierstat,Driving under the influence of alcohol or drugs,2013,0
NC,Pampierstat,Driving under the influence of alcohol or drugs,2014,0
NC,Pampierstat,Drug-related crime,2005,37
NC,Pampierstat,Drug-related crime,2006,30
NC,Pampierstat,Drug-related crime,2007,35
NC,Pampierstat,Drug-related crime,2008,20
NC,Pampierstat,Drug-related crime,2009,31
NC,Pampierstat,Drug-related crime,2010,21
NC,Pampierstat,Drug-related crime,2011,18
NC,Pampierstat,Drug-related crime,2012,29
NC,Pampierstat,Drug-related crime,2013,19
NC,Pampierstat,Drug-related crime,2014,24
NC,Pampierstat,Kidnapping,2005,0
NC,Pampierstat,Kidnapping,2006,0
NC,Pampierstat,Kidnapping,2007,0
NC,Pampierstat,Kidnapping,2008,1
NC,Pampierstat,Kidnapping,2009,0
NC,Pampierstat,Kidnapping,2010,0
NC,Pampierstat,Kidnapping,2011,0
NC,Pampierstat,Kidnapping,2012,3
NC,Pampierstat,Kidnapping,2013,2
NC,Pampierstat,Kidnapping,2014,1
NC,Pampierstat,Malicious injury to property,2005,59
NC,Pampierstat,Malicious injury to property,2006,61
NC,Pampierstat,Malicious injury to property,2007,47
NC,Pampierstat,Malicious injury to property,2008,42
NC,Pampierstat,Malicious injury to property,2009,53
NC,Pampierstat,Malicious injury to property,2010,60
NC,Pampierstat,Malicious injury to property,2011,34
NC,Pampierstat,Malicious injury to property,2012,44
NC,Pampierstat,Malicious injury to property,2013,42
NC,Pampierstat,Malicious injury to property,2014,42
NC,Pampierstat,Murder,2005,3
NC,Pampierstat,Murder,2006,7
NC,Pampierstat,Murder,2007,6
NC,Pampierstat,Murder,2008,6
NC,Pampierstat,Murder,2009,1
NC,Pampierstat,Murder,2010,8
NC,Pampierstat,Murder,2011,4
NC,Pampierstat,Murder,2012,8
NC,Pampierstat,Murder,2013,3
NC,Pampierstat,Murder,2014,6
NC,Pampierstat,Neglect and ill-treatment of children,2005,10
NC,Pampierstat,Neglect and ill-treatment of children,2006,6
NC,Pampierstat,Neglect and ill-treatment of children,2007,9
NC,Pampierstat,Neglect and ill-treatment of children,2008,11
NC,Pampierstat,Neglect and ill-treatment of children,2009,5
NC,Pampierstat,Neglect and ill-treatment of children,2010,4
NC,Pampierstat,Neglect and ill-treatment of children,2011,0
NC,Pampierstat,Neglect and ill-treatment of children,2012,0
NC,Pampierstat,Neglect and ill-treatment of children,2013,3
NC,Pampierstat,Neglect and ill-treatment of children,2014,0
NC,Pampierstat,Public violence,2005,0
NC,Pampierstat,Public violence,2006,0
NC,Pampierstat,Public violence,2007,0
NC,Pampierstat,Public violence,2008,0
NC,Pampierstat,Public violence,2009,1
NC,Pampierstat,Public violence,2010,0
NC,Pampierstat,Public violence,2011,1
NC,Pampierstat,Public violence,2012,0
NC,Pampierstat,Public violence,2013,0
NC,Pampierstat,Public violence,2014,0
NC,Pampierstat,Robbery at non-residential premises,2005,0
NC,Pampierstat,Robbery at non-residential premises,2006,0
NC,Pampierstat,Robbery at non-residential premises,2007,0
NC,Pampierstat,Robbery at non-residential premises,2008,2
NC,Pampierstat,Robbery at non-residential premises,2009,7
NC,Pampierstat,Robbery at non-residential premises,2010,4
NC,Pampierstat,Robbery at non-residential premises,2011,11
NC,Pampierstat,Robbery at non-residential premises,2012,11
NC,Pampierstat,Robbery at non-residential premises,2013,6
NC,Pampierstat,Robbery at non-residential premises,2014,12
NC,Pampierstat,Robbery at residential premises,2005,0
NC,Pampierstat,Robbery at residential premises,2006,1
NC,Pampierstat,Robbery at residential premises,2007,0
NC,Pampierstat,Robbery at residential premises,2008,0
NC,Pampierstat,Robbery at residential premises,2009,1
NC,Pampierstat,Robbery at residential premises,2010,1
NC,Pampierstat,Robbery at residential premises,2011,0
NC,Pampierstat,Robbery at residential premises,2012,6
NC,Pampierstat,Robbery at residential premises,2013,3
NC,Pampierstat,Robbery at residential premises,2014,3
NC,Pampierstat,Robbery with aggravating circumstances,2005,6
NC,Pampierstat,Robbery with aggravating circumstances,2006,13
NC,Pampierstat,Robbery with aggravating circumstances,2007,16
NC,Pampierstat,Robbery with aggravating circumstances,2008,7
NC,Pampierstat,Robbery with aggravating circumstances,2009,16
NC,Pampierstat,Robbery with aggravating circumstances,2010,11
NC,Pampierstat,Robbery with aggravating circumstances,2011,15
NC,Pampierstat,Robbery with aggravating circumstances,2012,24
NC,Pampierstat,Robbery with aggravating circumstances,2013,18
NC,Pampierstat,Robbery with aggravating circumstances,2014,30
NC,Pampierstat,Shoplifting,2005,0
NC,Pampierstat,Shoplifting,2006,2
NC,Pampierstat,Shoplifting,2007,2
NC,Pampierstat,Shoplifting,2008,0
NC,Pampierstat,Shoplifting,2009,0
NC,Pampierstat,Shoplifting,2010,3
NC,Pampierstat,Shoplifting,2011,0
NC,Pampierstat,Shoplifting,2012,4
NC,Pampierstat,Shoplifting,2013,4
NC,Pampierstat,Shoplifting,2014,3
NC,Pampierstat,Stock-theft,2005,21
NC,Pampierstat,Stock-theft,2006,21
NC,Pampierstat,Stock-theft,2007,13
NC,Pampierstat,Stock-theft,2008,10
NC,Pampierstat,Stock-theft,2009,15
NC,Pampierstat,Stock-theft,2010,11
NC,Pampierstat,Stock-theft,2011,45
NC,Pampierstat,Stock-theft,2012,45
NC,Pampierstat,Stock-theft,2013,36
NC,Pampierstat,Stock-theft,2014,32
NC,Pampierstat,Theft of motor vehicle and motorcycle,2005,6
NC,Pampierstat,Theft of motor vehicle and motorcycle,2006,2
NC,Pampierstat,Theft of motor vehicle and motorcycle,2007,4
NC,Pampierstat,Theft of motor vehicle and motorcycle,2008,7
NC,Pampierstat,Theft of motor vehicle and motorcycle,2009,5
NC,Pampierstat,Theft of motor vehicle and motorcycle,2010,2
NC,Pampierstat,Theft of motor vehicle and motorcycle,2011,0
NC,Pampierstat,Theft of motor vehicle and motorcycle,2012,0
NC,Pampierstat,Theft of motor vehicle and motorcycle,2013,0
NC,Pampierstat,Theft of motor vehicle and motorcycle,2014,1
NC,Pampierstat,Theft out of or from motor vehicle,2005,12
NC,Pampierstat,Theft out of or from motor vehicle,2006,16
NC,Pampierstat,Theft out of or from motor vehicle,2007,12
NC,Pampierstat,Theft out of or from motor vehicle,2008,16
NC,Pampierstat,Theft out of or from motor vehicle,2009,6
NC,Pampierstat,Theft out of or from motor vehicle,2010,12
NC,Pampierstat,Theft out of or from motor vehicle,2011,16
NC,Pampierstat,Theft out of or from motor vehicle,2012,7
NC,Pampierstat,Theft out of or from motor vehicle,2013,10
NC,Pampierstat,Theft out of or from motor vehicle,2014,10
NC,Pampierstat,Total Sexual Crimes,2005,63
NC,Pampierstat,Total Sexual Crimes,2006,39
NC,Pampierstat,Total Sexual Crimes,2007,64
NC,Pampierstat,Total Sexual Crimes,2008,41
NC,Pampierstat,Total Sexual Crimes,2009,80
NC,Pampierstat,Total Sexual Crimes,2010,62
NC,Pampierstat,Total Sexual Crimes,2011,75
NC,Pampierstat,Total Sexual Crimes,2012,40
NC,Pampierstat,Total Sexual Crimes,2013,59
NC,Pampierstat,Total Sexual Crimes,2014,43
NC,Pampierstat,Truck hijacking,2005,0
NC,Pampierstat,Truck hijacking,2006,0
NC,Pampierstat,Truck hijacking,2007,0
NC,Pampierstat,Truck hijacking,2008,0
NC,Pampierstat,Truck hijacking,2009,0
NC,Pampierstat,Truck hijacking,2010,0
NC,Pampierstat,Truck hijacking,2011,0
NC,Pampierstat,Truck hijacking,2012,0
NC,Pampierstat,Truck hijacking,2013,0
NC,Pampierstat,Truck hijacking,2014,0
NC,Pampierstat,Unlawful possession of firearms and ammunition,2005,3
NC,Pampierstat,Unlawful possession of firearms and ammunition,2006,1
NC,Pampierstat,Unlawful possession of firearms and ammunition,2007,1
NC,Pampierstat,Unlawful possession of firearms and ammunition,2008,5
NC,Pampierstat,Unlawful possession of firearms and ammunition,2009,1
NC,Pampierstat,Unlawful possession of firearms and ammunition,2010,0
NC,Pampierstat,Unlawful possession of firearms and ammunition,2011,0
NC,Pampierstat,Unlawful possession of firearms and ammunition,2012,3
NC,Pampierstat,Unlawful possession of firearms and ammunition,2013,0
NC,Pampierstat,Unlawful possession of firearms and ammunition,2014,0
NC,Pella,All theft not mentioned elsewhere,2005,9
NC,Pella,All theft not mentioned elsewhere,2006,9
NC,Pella,All theft not mentioned elsewhere,2007,6
NC,Pella,All theft not mentioned elsewhere,2008,1
NC,Pella,All theft not mentioned elsewhere,2009,6
NC,Pella,All theft not mentioned elsewhere,2010,5
NC,Pella,All theft not mentioned elsewhere,2011,9
NC,Pella,All theft not mentioned elsewhere,2012,2
NC,Pella,All theft not mentioned elsewhere,2013,2
NC,Pella,All theft not mentioned elsewhere,2014,4
NC,Pella,Arson,2005,0
NC,Pella,Arson,2006,0
NC,Pella,Arson,2007,0
NC,Pella,Arson,2008,0
NC,Pella,Arson,2009,0
NC,Pella,Arson,2010,1
NC,Pella,Arson,2011,0
NC,Pella,Arson,2012,0
NC,Pella,Arson,2013,1
NC,Pella,Arson,2014,0
NC,Pella,Assault with the intent to inflict grievous bodily harm,2005,21
NC,Pella,Assault with the intent to inflict grievous bodily harm,2006,17
NC,Pella,Assault with the intent to inflict grievous bodily harm,2007,10
NC,Pella,Assault with the intent to inflict grievous bodily harm,2008,15
NC,Pella,Assault with the intent to inflict grievous bodily harm,2009,18
NC,Pella,Assault with the intent to inflict grievous bodily harm,2010,9
NC,Pella,Assault with the intent to inflict grievous bodily harm,2011,11
NC,Pella,Assault with the intent to inflict grievous bodily harm,2012,7
NC,Pella,Assault with the intent to inflict grievous bodily harm,2013,11
NC,Pella,Assault with the intent to inflict grievous bodily harm,2014,9
NC,Pella,Attempted murder,2005,6
NC,Pella,Attempted murder,2006,1
NC,Pella,Attempted murder,2007,2
NC,Pella,Attempted murder,2008,1
NC,Pella,Attempted murder,2009,0
NC,Pella,Attempted murder,2010,0
NC,Pella,Attempted murder,2011,1
NC,Pella,Attempted murder,2012,3
NC,Pella,Attempted murder,2013,0
NC,Pella,Attempted murder,2014,2
NC,Pella,Burglary at non-residential premises,2005,0
NC,Pella,Burglary at non-residential premises,2006,7
NC,Pella,Burglary at non-residential premises,2007,1
NC,Pella,Burglary at non-residential premises,2008,1
NC,Pella,Burglary at non-residential premises,2009,5
NC,Pella,Burglary at non-residential premises,2010,2
NC,Pella,Burglary at non-residential premises,2011,1
NC,Pella,Burglary at non-residential premises,2012,3
NC,Pella,Burglary at non-residential premises,2013,1
NC,Pella,Burglary at non-residential premises,2014,0
NC,Pella,Burglary at residential premises,2005,7
NC,Pella,Burglary at residential premises,2006,4
NC,Pella,Burglary at residential premises,2007,2
NC,Pella,Burglary at residential premises,2008,1
NC,Pella,Burglary at residential premises,2009,0
NC,Pella,Burglary at residential premises,2010,4
NC,Pella,Burglary at residential premises,2011,2
NC,Pella,Burglary at residential premises,2012,2
NC,Pella,Burglary at residential premises,2013,7
NC,Pella,Burglary at residential premises,2014,2
NC,Pella,Carjacking,2005,0
NC,Pella,Carjacking,2006,0
NC,Pella,Carjacking,2007,0
NC,Pella,Carjacking,2008,0
NC,Pella,Carjacking,2009,0
NC,Pella,Carjacking,2010,0
NC,Pella,Carjacking,2011,0
NC,Pella,Carjacking,2012,0
NC,Pella,Carjacking,2013,0
NC,Pella,Carjacking,2014,0
NC,Pella,Commercial crime,2005,0
NC,Pella,Commercial crime,2006,1
NC,Pella,Commercial crime,2007,0
NC,Pella,Commercial crime,2008,0
NC,Pella,Commercial crime,2009,0
NC,Pella,Commercial crime,2010,0
NC,Pella,Commercial crime,2011,0
NC,Pella,Commercial crime,2012,0
NC,Pella,Commercial crime,2013,0
NC,Pella,Commercial crime,2014,0
NC,Pella,Common assault,2005,16
NC,Pella,Common assault,2006,27
NC,Pella,Common assault,2007,22
NC,Pella,Common assault,2008,5
NC,Pella,Common assault,2009,12
NC,Pella,Common assault,2010,3
NC,Pella,Common assault,2011,15
NC,Pella,Common assault,2012,14
NC,Pella,Common assault,2013,9
NC,Pella,Common assault,2014,3
NC,Pella,Common robbery,2005,1
NC,Pella,Common robbery,2006,0
NC,Pella,Common robbery,2007,1
NC,Pella,Common robbery,2008,0
NC,Pella,Common robbery,2009,0
NC,Pella,Common robbery,2010,0
NC,Pella,Common robbery,2011,0
NC,Pella,Common robbery,2012,0
NC,Pella,Common robbery,2013,0
NC,Pella,Common robbery,2014,0
NC,Pella,Crimen injuria,2005,2
NC,Pella,Crimen injuria,2006,1
NC,Pella,Crimen injuria,2007,2
NC,Pella,Crimen injuria,2008,0
NC,Pella,Crimen injuria,2009,3
NC,Pella,Crimen injuria,2010,0
NC,Pella,Crimen injuria,2011,2
NC,Pella,Crimen injuria,2012,0
NC,Pella,Crimen injuria,2013,0
NC,Pella,Crimen injuria,2014,2
NC,Pella,Culpable homicide,2005,0
NC,Pella,Culpable homicide,2006,1
NC,Pella,Culpable homicide,2007,0
NC,Pella,Culpable homicide,2008,0
NC,Pella,Culpable homicide,2009,0
NC,Pella,Culpable homicide,2010,1
NC,Pella,Culpable homicide,2011,0
NC,Pella,Culpable homicide,2012,2
NC,Pella,Culpable homicide,2013,0
NC,Pella,Culpable homicide,2014,3
NC,Pella,Driving under the influence of alcohol or drugs,2005,5
NC,Pella,Driving under the influence of alcohol or drugs,2006,3
NC,Pella,Driving under the influence of alcohol or drugs,2007,6
NC,Pella,Driving under the influence of alcohol or drugs,2008,2
NC,Pella,Driving under the influence of alcohol or drugs,2009,8
NC,Pella,Driving under the influence of alcohol or drugs,2010,11
NC,Pella,Driving under the influence of alcohol or drugs,2011,5
NC,Pella,Driving under the influence of alcohol or drugs,2012,3
NC,Pella,Driving under the influence of alcohol or drugs,2013,8
NC,Pella,Driving under the influence of alcohol or drugs,2014,7
NC,Pella,Drug-related crime,2005,4
NC,Pella,Drug-related crime,2006,4
NC,Pella,Drug-related crime,2007,4
NC,Pella,Drug-related crime,2008,4
NC,Pella,Drug-related crime,2009,9
NC,Pella,Drug-related crime,2010,5
NC,Pella,Drug-related crime,2011,8
NC,Pella,Drug-related crime,2012,17
NC,Pella,Drug-related crime,2013,17
NC,Pella,Drug-related crime,2014,21
NC,Pella,Kidnapping,2005,0
NC,Pella,Kidnapping,2006,1
NC,Pella,Kidnapping,2007,0
NC,Pella,Kidnapping,2008,0
NC,Pella,Kidnapping,2009,0
NC,Pella,Kidnapping,2010,0
NC,Pella,Kidnapping,2011,0
NC,Pella,Kidnapping,2012,0
NC,Pella,Kidnapping,2013,0
NC,Pella,Kidnapping,2014,0
NC,Pella,Malicious injury to property,2005,7
NC,Pella,Malicious injury to property,2006,4
NC,Pella,Malicious injury to property,2007,6
NC,Pella,Malicious injury to property,2008,2
NC,Pella,Malicious injury to property,2009,1
NC,Pella,Malicious injury to property,2010,2
NC,Pella,Malicious injury to property,2011,2
NC,Pella,Malicious injury to property,2012,4
NC,Pella,Malicious injury to property,2013,5
NC,Pella,Malicious injury to property,2014,4
NC,Pella,Murder,2005,2
NC,Pella,Murder,2006,0
NC,Pella,Murder,2007,0
NC,Pella,Murder,2008,0
NC,Pella,Murder,2009,0
NC,Pella,Murder,2010,0
NC,Pella,Murder,2011,4
NC,Pella,Murder,2012,1
NC,Pella,Murder,2013,1
NC,Pella,Murder,2014,0
NC,Pella,Neglect and ill-treatment of children,2005,0
NC,Pella,Neglect and ill-treatment of children,2006,0
NC,Pella,Neglect and ill-treatment of children,2007,0
NC,Pella,Neglect and ill-treatment of children,2008,0
NC,Pella,Neglect and ill-treatment of children,2009,0
NC,Pella,Neglect and ill-treatment of children,2010,0
NC,Pella,Neglect and ill-treatment of children,2011,0
NC,Pella,Neglect and ill-treatment of children,2012,0
NC,Pella,Neglect and ill-treatment of children,2013,1
NC,Pella,Neglect and ill-treatment of children,2014,0
NC,Pella,Public violence,2005,0
NC,Pella,Public violence,2006,0
NC,Pella,Public violence,2007,0
NC,Pella,Public violence,2008,1
NC,Pella,Public violence,2009,0
NC,Pella,Public violence,2010,0
NC,Pella,Public violence,2011,0
NC,Pella,Public violence,2012,0
NC,Pella,Public violence,2013,0
NC,Pella,Public violence,2014,0
NC,Pella,Robbery at non-residential premises,2005,0
NC,Pella,Robbery at non-residential premises,2006,0
NC,Pella,Robbery at non-residential premises,2007,0
NC,Pella,Robbery at non-residential premises,2008,0
NC,Pella,Robbery at non-residential premises,2009,0
NC,Pella,Robbery at non-residential premises,2010,0
NC,Pella,Robbery at non-residential premises,2011,0
NC,Pella,Robbery at non-residential premises,2012,0
NC,Pella,Robbery at non-residential premises,2013,0
NC,Pella,Robbery at non-residential premises,2014,0
NC,Pella,Robbery at residential premises,2005,0
NC,Pella,Robbery at residential premises,2006,0
NC,Pella,Robbery at residential premises,2007,0
NC,Pella,Robbery at residential premises,2008,0
NC,Pella,Robbery at residential premises,2009,0
NC,Pella,Robbery at residential premises,2010,0
NC,Pella,Robbery at residential premises,2011,0
NC,Pella,Robbery at residential premises,2012,0
NC,Pella,Robbery at residential premises,2013,0
NC,Pella,Robbery at residential premises,2014,0
NC,Pella,Robbery with aggravating circumstances,2005,1
NC,Pella,Robbery with aggravating circumstances,2006,0
NC,Pella,Robbery with aggravating circumstances,2007,0
NC,Pella,Robbery with aggravating circumstances,2008,0
NC,Pella,Robbery with aggravating circumstances,2009,0
